Type,Commit SHA,Java File,Old Function Signature,New Function Signature
METHOD_ADD,0cdd8336484aadac7f0097993b925b4b0aaed886,spring-statemachine-core/src/main/java/org/springframework/statemachine/ensemble/DistributedStateMachine.java,null,public String getId()
METHOD_ADD,0cdd8336484aadac7f0097993b925b4b0aaed886,spring-statemachine-core/src/main/java/org/springframework/statemachine/ensemble/DistributedStateMachine.java,null,public String toString()
METHOD_ADD,0cdd8336484aadac7f0097993b925b4b0aaed886,spring-statemachine-core/src/main/java/org/springframework/statemachine/ensemble/DistributedStateMachine.java,null,public void postStateChange(State<S; E> state; Message<E> message; Transition<S; E> transition; StateMachine<S; E> stateMachine)
METHOD_ADD,0cdd8336484aadac7f0097993b925b4b0aaed886,spring-statemachine-core/src/main/java/org/springframework/statemachine/ensemble/DistributedStateMachine.java,null,public StateContext<S; E> preTransition(StateContext<S; E> stateContext)
METHOD_ADD,0cdd8336484aadac7f0097993b925b4b0aaed886,spring-statemachine-core/src/main/java/org/springframework/statemachine/ensemble/DistributedStateMachine.java,null,public StateContext<S; E> postTransition(StateContext<S; E> stateContext)
METHOD_ADD,280e77347ed84060b82393651d74e226c42f98a5,spring-statemachine-recipes/src/test/java/org/springframework/statemachine/recipes/TasksHandlerTests.java,null,public void testPersist1()
METHOD_ADD,280e77347ed84060b82393651d74e226c42f98a5,spring-statemachine-recipes/src/test/java/org/springframework/statemachine/recipes/TasksHandlerTests.java,null,public void testPersist2()
METHOD_ADD,280e77347ed84060b82393651d74e226c42f98a5,spring-statemachine-recipes/src/test/java/org/springframework/statemachine/recipes/TasksHandlerTests.java,null,public void testReset1()
METHOD_ADD,280e77347ed84060b82393651d74e226c42f98a5,spring-statemachine-recipes/src/test/java/org/springframework/statemachine/recipes/TasksHandlerTests.java,null,public void testReset2()
METHOD_ADD,280e77347ed84060b82393651d74e226c42f98a5,spring-statemachine-recipes/src/test/java/org/springframework/statemachine/recipes/TasksHandlerTests.java,null,public void testReset3()
METHOD_ADD,280e77347ed84060b82393651d74e226c42f98a5,spring-statemachine-recipes/src/test/java/org/springframework/statemachine/recipes/TasksHandlerTests.java,null,public void testReset4()
METHOD_ADD,db5a1ab3f7765bdf562ed2d6b456ebd7329f9bf3,spring-statemachine-core/src/test/java/org/springframework/statemachine/docs/DocsConfigurationSampleTests.java,null,public void configure(StateMachineConfigurationConfigurer<States; Events> config)
METHOD_ADD,706f1de23263545bb4d714358fc8f7863bea9db7,spring-statemachine-core/src/test/java/org/springframework/statemachine/docs/DocsConfigurationSampleTests.java,null,public StateMachineEnsemble<States; Events> stateMachineEnsemble()
METHOD_ADD,706f1de23263545bb4d714358fc8f7863bea9db7,spring-statemachine-core/src/test/java/org/springframework/statemachine/docs/DocsConfigurationSampleTests.java,null, void s1()
METHOD_ADD,706f1de23263545bb4d714358fc8f7863bea9db7,spring-statemachine-core/src/test/java/org/springframework/statemachine/docs/DocsConfigurationSampleTests.java,null,public void apply(StateMachineAccess<String; String> function)
METHOD_ADD,706f1de23263545bb4d714358fc8f7863bea9db7,spring-statemachine-core/src/test/java/org/springframework/statemachine/docs/DocsConfigurationSampleTests.java,null, void s2()
METHOD_ADD,706f1de23263545bb4d714358fc8f7863bea9db7,spring-statemachine-core/src/test/java/org/springframework/statemachine/docs/DocsConfigurationSampleTests.java,null,public void apply(StateMachineAccess<String; String> function)
METHOD_ADD,706f1de23263545bb4d714358fc8f7863bea9db7,spring-statemachine-core/src/test/java/org/springframework/statemachine/docs/DocsConfigurationSampleTests.java,null, void s3()
METHOD_ADD,706f1de23263545bb4d714358fc8f7863bea9db7,spring-statemachine-core/src/test/java/org/springframework/statemachine/docs/DocsConfigurationSampleTests.java,null, void s4()
METHOD_ADD,706f1de23263545bb4d714358fc8f7863bea9db7,spring-statemachine-core/src/test/java/org/springframework/statemachine/docs/DocsConfigurationSampleTests.java,null, void s1()
METHOD_ADD,706f1de23263545bb4d714358fc8f7863bea9db7,spring-statemachine-core/src/test/java/org/springframework/statemachine/docs/DocsConfigurationSampleTests.java,null,public StateContext<String; String> preTransition(StateContext<String; String> stateContext)
METHOD_ADD,706f1de23263545bb4d714358fc8f7863bea9db7,spring-statemachine-core/src/test/java/org/springframework/statemachine/docs/DocsConfigurationSampleTests.java,null,public void preStateChange(State<String; String> state; Message<String> message; Transition<String; String> transition; StateMachine<String; String> stateMachine)
METHOD_ADD,706f1de23263545bb4d714358fc8f7863bea9db7,spring-statemachine-core/src/test/java/org/springframework/statemachine/docs/DocsConfigurationSampleTests.java,null,public StateContext<String; String> postTransition(StateContext<String; String> stateContext)
METHOD_ADD,706f1de23263545bb4d714358fc8f7863bea9db7,spring-statemachine-core/src/test/java/org/springframework/statemachine/docs/DocsConfigurationSampleTests.java,null,public void postStateChange(State<String; String> state; Message<String> message; Transition<String; String> transition; StateMachine<String; String> stateMachine)
METHOD_ADD,5ab1cb3fcb4804cf23c8ece9a57ed7da50a1d510,spring-statemachine-core/src/test/java/org/springframework/statemachine/StateMachineErrorTests.java,null,public TestApplicationEventListener1 testApplicationEventListener1()
METHOD_ADD,5ab1cb3fcb4804cf23c8ece9a57ed7da50a1d510,spring-statemachine-core/src/test/java/org/springframework/statemachine/StateMachineErrorTests.java,null,public TestApplicationEventListener2 testApplicationEventListener2()
METHOD_ADD,5ab1cb3fcb4804cf23c8ece9a57ed7da50a1d510,spring-statemachine-core/src/test/java/org/springframework/statemachine/StateMachineErrorTests.java,null,public void onApplicationEvent(OnStateMachineError event)
METHOD_REMOVE,5ab1cb3fcb4804cf23c8ece9a57ed7da50a1d510,spring-statemachine-core/src/test/java/org/springframework/statemachine/StateMachineErrorTests.java,public TestApplicationEventListener testApplicationEventListener(),null
METHOD_ADD,1371ceac7bb6fb3e46712abdb7b5eb18715dd5c2,spring-statemachine-core/src/test/java/org/springframework/statemachine/access/StateMachineAccessTests.java,null,public void setForwardedInitialEvent(Message<String> message)
METHOD_ADD,7f7c2334ff0c946dfda40f988a65f74dacd4468a,spring-statemachine-core/src/test/java/org/springframework/statemachine/StateMachineResetTests.java,null,public void testResetRegions()
METHOD_ADD,7f7c2334ff0c946dfda40f988a65f74dacd4468a,spring-statemachine-core/src/test/java/org/springframework/statemachine/StateMachineResetTests.java,null,public void apply(StateMachineAccess<TestStates; TestEvents> function)
METHOD_ADD,7f7c2334ff0c946dfda40f988a65f74dacd4468a,spring-statemachine-core/src/test/java/org/springframework/statemachine/StateMachineResetTests.java,null,public void configure(StateMachineStateConfigurer<TestStates; TestEvents> states)
METHOD_ADD,7f7c2334ff0c946dfda40f988a65f74dacd4468a,spring-statemachine-core/src/test/java/org/springframework/statemachine/StateMachineResetTests.java,null,public void configure(StateMachineTransitionConfigurer<TestStates; TestEvents> transitions)
METHOD_ADD,d0aaa4bfee98ab708b9b5b5b210e2e6f6dbc5b8a,spring-statemachine-core/src/main/java/org/springframework/statemachine/support/StateMachineInterceptorAdapter.java,null,public Message<E> preEvent(Message<E> message; StateMachine<S; E> stateMachine)
PARAMETER_ADD,74f2f72ed67a01d1f2ed8e9a43009d5fbeb626b9,spring-statemachine-core/src/main/java/org/springframework/statemachine/ensemble/CompositeEnsembleListener.java,public void stateMachineJoined(StateMachineContext<S; E> context),public void stateMachineJoined(StateMachine<S; E> stateMachine; StateMachineContext<S; E> context)
PARAMETER_ADD,74f2f72ed67a01d1f2ed8e9a43009d5fbeb626b9,spring-statemachine-core/src/main/java/org/springframework/statemachine/ensemble/CompositeEnsembleListener.java,public void stateMachineLeft(StateMachineContext<S; E> context),public void stateMachineLeft(StateMachine<S; E> stateMachine; StateMachineContext<S; E> context)
METHOD_ADD,d7f5f9f57375826dc83b941ae84751635c163ee1,spring-statemachine-zookeeper/src/main/java/org/springframework/statemachine/zookeeper/ZookeeperStateMachineEnsemble.java,null,private void notifyJoined()
METHOD_ADD,d7f5f9f57375826dc83b941ae84751635c163ee1,spring-statemachine-zookeeper/src/main/java/org/springframework/statemachine/zookeeper/ZookeeperStateMachineEnsemble.java,null,private void notifyLeft()
METHOD_ADD,d7f5f9f57375826dc83b941ae84751635c163ee1,spring-statemachine-zookeeper/src/main/java/org/springframework/statemachine/zookeeper/ZookeeperStateMachineEnsemble.java,null,private void handleZkConnect()
METHOD_ADD,d7f5f9f57375826dc83b941ae84751635c163ee1,spring-statemachine-zookeeper/src/main/java/org/springframework/statemachine/zookeeper/ZookeeperStateMachineEnsemble.java,null,private void handleZkDisconnect()
METHOD_ADD,d7f5f9f57375826dc83b941ae84751635c163ee1,spring-statemachine-zookeeper/src/main/java/org/springframework/statemachine/zookeeper/ZookeeperStateMachineEnsemble.java,null,public void stateChanged(CuratorFramework client; ConnectionState newState)
METHOD_ADD,d0aaa4bfee98ab708b9b5b5b210e2e6f6dbc5b8a,spring-statemachine-core/src/main/java/org/springframework/statemachine/support/StateMachineInterceptorList.java,null,public Message<E> preEvent(Message<E> message; StateMachine<S; E> stateMachine)
METHOD_ADD,44d09f257e63166ba2c6c853aaea342145e6f123,spring-statemachine-core/src/main/java/org/springframework/statemachine/ensemble/StateMachinePersist.java,null, void write(StateMachineContext<S; E> contect; T contextOjb)
METHOD_ADD,44d09f257e63166ba2c6c853aaea342145e6f123,spring-statemachine-core/src/main/java/org/springframework/statemachine/ensemble/StateMachinePersist.java,null, StateMachineContext<S; E> read(T contextOjb)
METHOD_REMOVE,44d09f257e63166ba2c6c853aaea342145e6f123,spring-statemachine-core/src/main/java/org/springframework/statemachine/ensemble/StateMachinePersist.java, byte[] serialize(StateMachineContext<S; E> context),null
METHOD_REMOVE,44d09f257e63166ba2c6c853aaea342145e6f123,spring-statemachine-core/src/main/java/org/springframework/statemachine/ensemble/StateMachinePersist.java, StateMachineContext<S; E> deserialize(byte[] data),null
METHOD_ADD,9b6caaf6b827ee1dfefe992a29c9f59c3b86207d,spring-statemachine-core/src/test/java/org/springframework/statemachine/docs/DocsConfigurationSampleTests.java,null, StateMachine<String; String> buildMachine()
METHOD_ADD,9b6caaf6b827ee1dfefe992a29c9f59c3b86207d,spring-statemachine-core/src/test/java/org/springframework/statemachine/docs/DocsConfigurationSampleTests.java,null,public void configure(StateMachineStateConfigurer<String; String> states)
PARAMETER_ADD,74f2f72ed67a01d1f2ed8e9a43009d5fbeb626b9,spring-statemachine-core/src/main/java/org/springframework/statemachine/ensemble/DistributedStateMachine.java,public void stateMachineJoined(final StateMachineContext<S; E> context),public void stateMachineJoined(final StateMachine<S; E> stateMachine; final StateMachineContext<S; E> context)
PARAMETER_ADD,74f2f72ed67a01d1f2ed8e9a43009d5fbeb626b9,spring-statemachine-core/src/main/java/org/springframework/statemachine/ensemble/DistributedStateMachine.java,public void stateMachineLeft(StateMachineContext<S; E> context),public void stateMachineLeft(StateMachine<S; E> stateMachine; StateMachineContext<S; E> context)
METHOD_ADD,8292bbff003517890cf2d645d5ee1cda0b63ad84,spring-statemachine-core/src/main/java/org/springframework/statemachine/state/StateMachineState.java,null,private boolean isInitial(State<S; E> state)
PARAMETER_ADD,74f2f72ed67a01d1f2ed8e9a43009d5fbeb626b9,spring-statemachine-core/src/main/java/org/springframework/statemachine/ensemble/EnsembleListeger.java, void stateMachineJoined(StateMachineContext<S; E> context), void stateMachineJoined(StateMachine<S; E> stateMachine; StateMachineContext<S; E> context)
PARAMETER_ADD,74f2f72ed67a01d1f2ed8e9a43009d5fbeb626b9,spring-statemachine-core/src/main/java/org/springframework/statemachine/ensemble/EnsembleListeger.java, void stateMachineLeft(StateMachineContext<S; E> context), void stateMachineLeft(StateMachine<S; E> stateMachine; StateMachineContext<S; E> context)
METHOD_ADD,608183f2a344e86486519a571fe2137163fcc061,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/AbstractStateMachineConfigurerAdapter.java,null,public void configure(StateMachineConfigurationConfigurer<S; E> config)
METHOD_ADD,608183f2a344e86486519a571fe2137163fcc061,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/AbstractStateMachineConfigurerAdapter.java,null,protected final StateMachineConfigurationBuilder<S; E> getStateMachineConfigurationBuilder()
METHOD_ADD,1bcdbd5ae048da4952ca65a08ffd42a2e8ee44f4,spring-statemachine-core/src/main/java/org/springframework/statemachine/access/StateMachineAccess.java,null, void addStateChangeInterceptor(StateChangeInterceptor<S; E> interceptor)
METHOD_ADD,c68fa5d09d1aa9083625dbc406a808c1383a955a,spring-statemachine-core/src/main/java/org/springframework/statemachine/StateMachine.java,null, StateMachineAccessor<S; E> getStateMachineAccessor()
METHOD_ADD,2c0c79a537858f02bd7aa082ea718b2e2460877a,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/builders/StateMachineConfigurationConfig.java,null,public boolean isAutoStart()
PARAMETER_ADD,2c0c79a537858f02bd7aa082ea718b2e2460877a,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/builders/StateMachineConfigurationConfig.java,public StateMachineConfigurationConfig(BeanFactory beanFactory; TaskExecutor taskExecutor; TaskScheduler taskScheduler; StateMachineEnsemble<S; E> ensemble),public StateMachineConfigurationConfig(BeanFactory beanFactory; TaskExecutor taskExecutor; TaskScheduler taskScheduler; boolean autoStart; StateMachineEnsemble<S; E> ensemble)
METHOD_ADD,2c0c79a537858f02bd7aa082ea718b2e2460877a,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/configurers/ConfigurationConfigurer.java,null, ConfigurationConfigurer<S; E> autoStart(boolean autoStart)
METHOD_ADD,2c0c79a537858f02bd7aa082ea718b2e2460877a,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/configurers/DefaultConfigurationConfigurer.java,null,public ConfigurationConfigurer<S; E> autoStart(boolean autoStart)
METHOD_ADD,0fba91cbf2e0c148b9529c58e4fd200549b2d276,spring-statemachine-core/src/main/java/org/springframework/statemachine/ensemble/DistributedStateMachine.java,null,public void ensembleError(StateMachineEnsembleException exception)
PARAMETER_ADD,608183f2a344e86486519a571fe2137163fcc061,spring-statemachine-core/src/main/java/org/springframework/statemachine/config/AbstractStateMachineFactory.java,private StateMachine<S; E> buildMachine(Map<Object; StateMachine<S; E>> machineMap; Map<S; State<S; E>> stateMap; Collection<StateData<S; E>> stateDatas; Collection<TransitionData<S; E>> transitionsData; BeanFactory beanFactory; Boolean contextEvents; DefaultExtendedState defaultExtendedState; StateMachineTransitions<S; E> stateMachineTransitions),private StateMachine<S; E> buildMachine(Map<Object; StateMachine<S; E>> machineMap; Map<S; State<S; E>> stateMap; Collection<StateData<S; E>> stateDatas; Collection<TransitionData<S; E>> transitionsData; BeanFactory beanFactory; Boolean contextEvents; DefaultExtendedState defaultExtendedState; StateMachineTransitions<S; E> stateMachineTransitions; TaskExecutor taskExecutor; TaskScheduler taskScheduler)
